Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
Jizan,South,الوسقة,JIZ002,,,CS001860,تموينات غاية الجديدة,"535,334,957",,,Traditional Trade,Medium Grocery,,1,SUN,19.98170,40.57552,"311,208,386,700,003","4,601,103,489","441,112,466,582",2023-09-23,9,Credit,30,1500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-02-06,2024-07-18,طريق مكة,الوسقة,2322,28493,7415,JIZAN,Zone,,
Jizan,South,الليث,JIZ002,,,CS001862,تموينات غايه للمواد الغذائية,"530,720,529",,,Traditional Trade,Medium Grocery,,1,SUN,19.98439,40.57281,"311,090,078,200,003","4,601,102,480","41,103,586,876",2024-09-15,14,Credit,0,0.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-06-28,2026-07-05,الوسقة,الليث,0,28425,0,JIZAN,Zone,,
Jizan,South,المظيلف,JIZ002,,,CS001866,تموينات البرج للمواد الغذائية,"508,396,400",,,Traditional Trade,Medium Grocery,,1,SUN,19.68483,40.91593,"301,104,361,600,003","7,012,236,977","3,909,414,319",2024-09-15,8,Credit,0,763.1400000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-07-01,2025-05-30,شارع عام,عسيله,27858,28778,2717,JIZAN,Zone,,
Jizan,South,الرياض,JIZ002,,,CS001867,اسواق العمري,"535,062,281",,,Traditional Trade,Medium Grocery,,1,SUN,19.56051,41.01850,"311,015,208,200,003","1,010,799,098","440,711,409,353",2024-09-15,7,Credit,30,500.0000000,ACTIVE,Approved by Finance,Agent Registration,NOT Required,2026-04-16,2025-07-09,المظليف,القنفذة,8006,14548,5767,JIZAN,Zone,,
Jizan,South,مكة المكرمة,JIZ002,,,CS001869,تموينات المدينة,"570,828,350",,,Traditional Trade,Medium Grocery,,1,SUN,19.41668,41.05730,"310,436,159,400,003","4,031,249,672","440,410,983,145",2024-10-17,3,Credit,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-03-24,2025-10-19,شارع,القضب,2851,24243,7843,JIZAN,Zone,,
Jizan,South,القنفذة,JIZ002,,,CS001872,تموينات جوهرة البرج للمواد الغذائية,"538,548,895",,,Traditional Trade,Medium Grocery,,1,TUE,19.11815,41.10297,"310,253,445,500,003","4,603,158,637","450,112,939,209",2024-09-15,15,Credit,9,1469.3000000,ACTIVE,Approved by Finance,Agent Registration,Required,2027-05-05,2025-07-24,طريق ابراهيم الخليل عليه السلام,البرج,1,28822,1,JIZAN,Zone,,
Jizan,South,القنفذة,JIZ002,,,CS001874,اريا مارت (القنفذة),"553,395,780",,,Traditional Trade,Large Grocery,,1,TUE,19.14941,41.08574,"311,136,444,800,003","4,603,150,266","41,052,687,161",2023-09-24,9,Credit,0,1303.5900000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-01-15,2024-11-26,شارع,خارج حدود الأحياء,6776,28821,4422,JIZAN,Zone,,
Jizan,South,القنفذة,JIZ002,,,CS001877,مركز الكورنيش,"508,103,008",,,,,,1,TUE,19.12522,41.08331,"311,323,189,800,003","4,603,008,607","3,909,343,876",2024-09-15,8,Credit,3,1221.3400000,ACTIVE,Approved by Finance,Agent Registration,Required,2024-11-27,2025-04-17,عبدالله بن جحش,الشرقية,0,00000,0,JIZAN,Zone,,
Jizan,South,القنفذة,JIZ002,,,CS001879,سوبر ماركت اغادير,"553,154,208",,,,,,1,SUN,19.64191,40.95437,"311,065,052,400,003","4,603,150,097","3,909,415,249",2024-09-15,4,,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-08-25,2025-05-17,الطريق العام,القنفذة,0,28821,0,JIZAN,Zone,,
Jizan,South,الليث,JIZ002,,,CS002010,تموينات عفة العربيه التجاريه,"552,638,934",,,Traditional Trade,Medium Grocery,,1,SUN,19.96981,40.59897,"311,305,523,800,003","4,601,101,987","3,909,607,180",2024-09-15,5,Credit,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-03-27,2024-07-12,الشواق,الليث,0,28425,0,JIZAN,Zone,,
